old_id	new_id	action	char	cov
vol01:80:9:2	vol01:80:9:3	rekey	函	0.9996
vol01:81:1:9	vol01:81:2:10	rekey	之	0.9999
vol01:81:1:13	vol01:81:2:14	rekey	原	0.999
vol01:81:1:14	vol01:81:2:15	rekey	爲	0.9992
vol01:81:1:16	vol01:81:2:17	rekey	兼	0.9996
vol01:81:1:18	vol01:81:2:19	rekey	刊	0.9996
vol01:81:1:19	vol01:81:2:20	rekey	板	0.9995
vol01:81:1:2	vol01:81:2:3	rekey	數	0.9996
vol01:81:1:3	vol01:81:2:4	rekey	萬	0.9994
vol01:81:1:4	vol01:81:2:5	rekey	數	0.9994
vol01:81:2:10	vol01:81:3:11	rekey	書	0.9985
vol01:81:2:11	vol01:81:3:12	rekey	之	0.9998
vol01:81:2:12	vol01:81:3:13	rekey	謬	0.9995
vol01:81:2:15	vol01:81:3:16	rekey	不	0.9998
vol01:81:2:16	vol01:81:3:17	rekey	漏	0.9997
vol01:81:2:18	vol01:81:3:19	rekey	旁	0.9996
vol01:81:2:19	vol01:81:3:20	rekey	添	0.9995
vol01:81:2:4	vol01:81:3:5	rekey	或	0.9996
vol01:81:2:5	vol01:81:3:6	rekey	作	0.9991
vol01:81:3:10	vol01:81:4:11	rekey	上	0.9998
vol01:81:3:13	vol01:81:4:14	rekey	加	0.9997
vol01:81:3:14	vol01:81:4:15	rekey	之	0.9995
vol01:81:3:17	vol01:81:4:18	rekey	除	0.9995
vol01:81:3:18	vol01:81:4:19	rekey	不	0.9996
vol01:81:3:20	vol01:81:4:21	rekey	時	0.9993
vol01:81:3:3	vol01:81:4:4	rekey	之	0.9998
vol01:81:3:4	vol01:81:4:5	rekey	戈	0.9996
vol01:81:3:7	vol01:81:4:8	rekey	必	0.9998
vol01:81:3:8	vol01:81:4:9	rekey	嚴	0.9997
vol01:81:4:9	vol01:81:5:10	rekey	存	0.9989
vol01:81:4:10	vol01:81:5:11	rekey	常	0.9991
vol01:81:4:2	vol01:81:5:3	rekey	妄	0.9998
vol01:81:4:3	vol01:81:5:4	rekey	下	0.9997
vol01:81:4:5	vol01:81:5:6	rekey	黃	0.9996
vol01:81:4:8	vol01:81:5:9	rekey	空	0.9995
vol01:81:5:0	vol01:81:6:1	rekey	指	0.9994
vol01:81:5:1	vol01:81:6:2	rekey	其	0.9996
vol01:81:5:3	vol01:81:6:4	rekey	同	0.9997
vol01:81:5:5	vol01:81:6:6	rekey	白	0.9997
vol01:81:6:0	vol01:81:7:1	rekey	明	0.9995
vol01:81:6:1	vol01:81:7:2	rekey	周	0.9998
vol01:81:6:3	vol01:81:7:4	rekey	芥	0.9996
vol01:81:6:5	vol01:81:7:6	rekey	欽	0.9994
vol01:81:7:1	vol01:81:8:2	rekey	照	0.9998
vol01:81:7:2	vol01:81:8:3	rekey	無	0.9996
vol01:81:7:4	vol01:81:8:5	rekey	報	0.9997
vol01:82:1:0	vol01:82:1:1	rekey	恩	0.9995
vol01:82:1:9	vol01:82:1:10	rekey	登	0.9993
vol01:82:1:11	vol01:82:1:12	rekey	列	0.9996
vol01:82:1:12	vol01:82:1:13	rekey	於	0.9997
vol01:82:1:13	vol01:82:1:14	rekey	九	0.9997
vol01:82:1:14	vol01:82:1:15	rekey	官	0.9998
vol01:82:1:1	vol01:82:1:2	rekey	慈	0.9997
vol01:82:1:2	vol01:82:1:3	rekey	實	0.9995
vol01:82:1:3	vol01:82:1:4	rekey	渥	0.9996
vol01:82:1:4	vol01:82:1:5	rekey	風	0.9997
vol01:82:1:5	vol01:82:1:6	rekey	雲	0.9992
vol01:82:1:6	vol01:82:1:7	rekey	得	0.9994
vol01:82:1:7	vol01:82:1:8	rekey	路	0.9996
vol01:82:1:8	vol01:82:1:9	rekey	先	0.9997
vol01:82:2:0	vol01:82:2:1	rekey	雨	0.9997
vol01:82:2:9	vol01:82:2:10	rekey	一	0.9999
vol01:82:2:10	vol01:82:2:11	rekey	級	0.9997
vol01:82:2:11	vol01:82:2:12	rekey	栢	0.9996
vol01:82:2:12	vol01:82:2:13	rekey	臺	0.9995
vol01:82:2:13	vol01:82:2:14	rekey	聯	0.9996
vol01:82:2:14	vol01:82:2:15	rekey	句	0.9996
vol01:82:2:16	vol01:82:2:17	rekey	鳳	0.9995
vol01:82:2:17	vol01:82:2:18	rekey	律	0.9996
vol01:82:2:18	vol01:82:2:19	rekey	之	0.9997
vol01:82:2:1	vol01:82:2:2	rekey	露	0.9995
vol01:82:2:19	vol01:82:2:20	rekey	新	0.9995
vol01:82:2:20	vol01:82:2:21	rekey	聲	0.9995
vol01:82:2:2	vol01:82:2:3	rekey	均	0.9996
vol01:82:2:3	vol01:82:2:4	rekey	滋	0.9996
vol01:82:2:4	vol01:82:2:5	rekey	中	0.9998
vol01:82:2:5	vol01:82:2:6	rekey	考	0.9997
vol01:82:2:6	vol01:82:2:7	rekey	亦	0.9996
vol01:82:2:7	vol01:82:2:8	rekey	賜	0.9996
vol01:82:2:8	vol01:82:2:9	rekey	以	0.9999
vol01:82:3:9	vol01:82:3:10	rekey	之	0.9998
vol01:82:3:10	vol01:82:3:11	rekey	故	0.9996
vol01:82:3:11	vol01:82:3:12	rekey	事	0.9996
vol01:82:3:12	vol01:82:3:13	rekey	墨	0.9995
vol01:82:3:13	vol01:82:3:14	rekey	勻	0.9996
vol01:82:3:14	vol01:82:3:15	rekey	蝶	0.9996
vol01:82:3:15	vol01:82:3:16	rekey	翅	0.9998
vol01:82:3:16	vol01:82:3:17	rekey	祖	0.999
vol01:82:3:17	vol01:82:3:18	rekey	帖	0.9996
vol01:82:3:18	vol01:82:3:19	rekey	雙	0.9997
vol01:82:3:19	vol01:82:3:20	rekey	鈎	0.9995
vol01:82:3:20	vol01:82:3:21	rekey	帙	0.999
vol01:82:3:2	vol01:82:3:3	rekey	芸	0.9997
vol01:82:3:3	vol01:82:3:4	rekey	署	0.9996
vol01:82:3:4	vol01:82:3:5	rekey	題	0.9996
vol01:82:3:5	vol01:82:3:6	rekey	名	0.9997
vol01:82:3:6	vol01:82:3:7	rekey	踵	0.9995
vol01:82:3:7	vol01:82:3:8	rekey	麟	0.9997
vol01:82:3:8	vol01:82:3:9	rekey	臺	0.9996
vol01:82:4:2	vol01:82:4:3	rekey	簇	0.9995
vol01:82:4:3	vol01:82:4:4	rekey	龍	0.9994
vol01:82:5:0	vol01:82:5:1	rekey	天	0.9995
vol01:82:5:9	vol01:82:5:10	rekey	魚	0.9997
vol01:82:5:10	vol01:82:5:11	rekey	子	0.9998
vol01:82:5:11	vol01:82:5:12	rekey	之	0.9998
vol01:82:5:12	vol01:82:5:13	rekey	華	0.9996
vol01:82:5:13	vol01:82:5:14	rekey	牋	0.9995
vol01:82:5:14	vol01:82:5:15	rekey	龍	0.9993
vol01:82:5:16	vol01:82:5:17	rekey	雕	0.9995
vol01:82:5:18	vol01:82:5:19	rekey	融	0.9993
vol01:82:5:1	vol01:82:5:2	rekey	書	0.9993
vol01:82:5:19	vol01:82:5:20	rekey	麝	0.9996
vol01:82:5:20	vol01:82:5:21	rekey	煤	0.999
vol01:82:5:2	vol01:82:5:3	rekey	五	0.9996
vol01:82:5:3	vol01:82:5:4	rekey	色	0.9994
vol01:82:5:4	vol01:82:5:5	rekey	猩	0.9995
vol01:82:5:5	vol01:82:5:6	rekey	毛	0.9997
vol01:82:5:6	vol01:82:5:7	rekey	擢	0.9994
vol01:82:5:7	vol01:82:5:8	rekey	頴	0.9995
vol01:82:5:8	vol01:82:5:9	rekey	膩	0.9995
vol01:82:6:9	vol01:82:6:10	rekey	細	0.9997
vol01:82:6:10	vol01:82:6:11	rekey	縈	0.9996
vol01:82:6:11	vol01:82:6:12	rekey	百	0.9996
vol01:82:6:12	vol01:82:6:13	rekey	和	0.9997
vol01:82:6:13	vol01:82:6:14	rekey	之	0.9997
vol01:82:6:14	vol01:82:6:15	rekey	香	0.9996
vol01:82:6:15	vol01:82:6:16	rekey	錦	0.9997
vol01:82:6:16	vol01:82:6:17	rekey	段	0.9994
vol01:82:6:17	vol01:82:6:18	rekey	香	0.9996
vol01:82:6:18	vol01:82:6:19	rekey	羅	0.9995
vol01:82:6:19	vol01:82:6:20	rekey	交	0.9995
vol01:82:6:20	vol01:82:6:21	rekey	映	0.9997
vol01:82:6:2	vol01:82:6:3	rekey	之	0.9997
vol01:82:6:3	vol01:82:6:4	rekey	芳	0.9994
vol01:82:6:4	vol01:82:6:5	rekey	氣	0.9996
vol01:82:6:5	vol01:82:6:6	rekey	銀	0.9997
vol01:82:6:6	vol01:82:6:7	rekey	罌	0.9997
vol01:82:6:7	vol01:82:6:8	rekey	翠	0.9996
vol01:82:6:8	vol01:82:6:9	rekey	管	0.9997
vol01:82:7:9	vol01:82:7:10	rekey	佩	0.999
vol01:82:7:12	vol01:82:7:13	rekey	朱	0.9996
vol01:82:7:13	vol01:82:7:14	rekey	提	0.9994
vol01:82:7:14	vol01:82:7:15	rekey	珍	0.9993
vol01:82:7:15	vol01:82:7:16	rekey	毳	0.9996
vol01:82:7:16	vol01:82:7:17	rekey	豐	0.9994
vol01:82:7:17	vol01:82:7:18	rekey	茸	0.9996
vol01:82:7:18	vol01:82:7:19	rekey	帕	0.9996
vol01:82:7:19	vol01:82:7:20	rekey	裁	0.9994
vol01:82:7:2	vol01:82:7:3	rekey	五	0.9997
vol01:82:7:3	vol01:82:7:4	rekey	明	0.9996
vol01:82:7:4	vol01:82:7:5	rekey	之	0.9997
vol01:82:7:5	vol01:82:7:6	rekey	扇	0.9994
vol01:82:7:6	vol01:82:7:7	rekey	繡	0.9993
vol01:82:7:8	vol01:82:7:9	rekey	委	0.9998
vol01:82:8:9	vol01:82:8:10	rekey	西	0.9997
vol01:82:8:10	vol01:82:8:11	rekey	域	0.9992
vol01:82:8:11	vol01:82:8:12	rekey	之	0.999
vol01:82:8:12	vol01:82:8:13	rekey	甘	0.9996
vol01:82:8:13	vol01:82:8:14	rekey	華	0.9997
vol01:82:8:14	vol01:82:8:15	rekey	俎	0.9993
vol01:82:8:15	vol01:82:8:16	rekey	嘗	0.9995
vol01:82:8:16	vol01:82:8:17	rekey	新	0.9994
vol01:82:8:17	vol01:82:8:18	rekey	瓜	0.9995
vol01:82:8:18	vol01:82:8:19	rekey	勝	0.9995
vol01:82:8:19	vol01:82:8:20	rekey	東	0.9996
vol01:82:8:20	vol01:82:8:21	rekey	陵	0.9993
vol01:82:8:3	vol01:82:8:4	rekey	雕	0.9993
vol01:82:8:4	vol01:82:8:5	rekey	盤	0.9993
vol01:82:8:5	vol01:82:8:6	rekey	列	0.9995
vol01:82:8:6	vol01:82:8:7	rekey	飣	0.9994
vol01:82:8:7	vol01:82:8:8	rekey	果	0.9996
vol01:82:8:8	vol01:82:8:9	rekey	分	0.9996
vol01:82:9:2	vol01:82:9:3	rekey	之	0.9996
vol01:82:9:3	vol01:82:9:4	rekey	種	0.9995
vol01:82:9:4	vol01:82:9:5	rekey	自	0.999
vol01:83:1:0	vol01:83:1:1	rekey	天	0.9997
vol01:83:1:9	vol01:83:1:10	rekey	無	0.9995
vol01:83:1:10	vol01:83:1:11	rekey	地	0.9995
vol01:83:1:2	vol01:83:1:3	rekey	賜	0.9993
vol01:83:1:3	vol01:83:1:4	rekey	多	0.9994
vol01:83:1:4	vol01:83:1:5	rekey	非	0.9998
vol01:83:1:6	vol01:83:1:7	rekey	寐	0.9994
vol01:83:1:7	vol01:83:1:8	rekey	所	0.9995
vol01:83:1:8	vol01:83:1:9	rekey	期	0.9995
vol01:83:2:0	vol01:83:2:1	rekey	恩	0.9992
vol01:83:2:9	vol01:83:2:10	rekey	始	0.9996
vol01:83:2:10	vol01:83:2:11	rekey	末	0.9997
vol01:83:2:11	vol01:83:2:12	rekey	擬	0.9993
vol01:83:2:12	vol01:83:2:13	rekey	勒	0.9996
vol01:83:2:13	vol01:83:2:14	rekey	長	0.9995
vol01:83:2:14	vol01:83:2:15	rekey	編	0.9994
vol01:83:2:15	vol01:83:2:16	rekey	别	0.9996
vol01:83:2:17	vol01:83:2:18	rekey	英	0.9996
vol01:83:2:18	vol01:83:2:19	rekey	華	0.9997
vol01:83:2:1	vol01:83:2:2	rekey	惟	0.9994
vol01:83:2:19	vol01:83:2:20	rekey	先	0.9996
vol01:83:2:20	vol01:83:2:21	rekey	爲	0.9995
vol01:83:2:2	vol01:83:2:3	rekey	以	0.9999
vol01:83:2:3	vol01:83:2:4	rekey	文	0.9997
vol01:83:2:4	vol01:83:2:5	rekey	章	0.9997
vol01:83:2:5	vol01:83:2:6	rekey	爲	0.9994
vol01:83:2:6	vol01:83:2:7	rekey	報	0.9995
vol01:83:2:7	vol01:83:2:8	rekey	周	0.9995
vol01:83:2:8	vol01:83:2:9	rekey	賅	0.9997
vol01:83:3:9	vol01:83:3:10	rekey	歲	0.9997
vol01:83:3:10	vol01:83:3:11	rekey	慶	0.9998
vol01:83:3:2	vol01:83:3:3	rekey	縮	0.9998
vol01:83:3:3	vol01:83:3:4	rekey	本	0.9995
vol01:83:3:4	vol01:83:3:5	rekey	曩	0.9952
vol01:83:3:5	vol01:83:3:6	rekey	長	0.9983
vol01:83:3:6	vol01:83:3:7	rekey	庚	0.9996
vol01:83:3:7	vol01:83:3:8	rekey	之	0.9998
vol01:83:3:8	vol01:83:3:9	rekey	紀	0.9994
vol01:83:4:0	vol01:83:4:1	rekey	嵩	0.999
vol01:83:4:9	vol01:83:4:10	rekey	符	0.9996
vol01:83:4:10	vol01:83:4:11	rekey	奎	0.9995
vol01:83:4:11	vol01:83:4:12	rekey	聚	0.9997
vol01:83:4:12	vol01:83:4:13	rekey	八	0.9996
vol01:83:4:13	vol01:83:4:14	rekey	年	0.9995
vol01:83:4:14	vol01:83:4:15	rekey	敬	0.9992
vol01:83:4:15	vol01:83:4:16	rekey	繕	0.9997
vol01:83:4:16	vol01:83:4:17	rekey	挹	0.9997
vol01:83:4:17	vol01:83:4:18	rekey	古	0.9996
vol01:83:4:18	vol01:83:4:19	rekey	今	0.9996
vol01:83:4:1	vol01:83:4:2	rekey	呼	0.9994
vol01:83:4:19	vol01:83:4:20	rekey	四	0.9995
vol01:83:4:20	vol01:83:4:21	rekey	庫	0.9995
vol01:83:4:2	vol01:83:4:3	rekey	屬	0.9996
vol01:83:4:4	vol01:83:4:5	rekey	乙	0.9998
vol01:83:4:5	vol01:83:4:6	rekey	之	0.9997
vol01:83:4:7	vol01:83:4:8	rekey	祥	0.9995
vol01:83:5:9	vol01:83:5:10	rekey	大	0.9998
vol01:83:5:10	vol01:83:5:11	rekey	小	0.9998
vol01:83:5:11	vol01:83:5:12	rekey	二	0.9999
vol01:83:5:12	vol01:83:5:13	rekey	山	0.9998
vol01:83:5:13	vol01:83:5:14	rekey	之	0.9997
vol01:83:5:14	vol01:83:5:15	rekey	數	0.9994
vol01:83:5:15	vol01:83:5:16	rekey	惟	0.9995
vol01:83:5:16	vol01:83:5:17	rekey	全	0.9998
vol01:83:5:17	vol01:83:5:18	rekey	書	0.9994
vol01:83:5:18	vol01:83:5:19	rekey	之	0.9996
vol01:83:5:19	vol01:83:5:20	rekey	浩	0.9995
vol01:83:5:20	vol01:83:5:21	rekey	博	0.9996
vol01:83:5:2	vol01:83:5:3	rekey	之	0.9997
vol01:83:5:3	vol01:83:5:4	rekey	精	0.9995
vol01:83:5:4	vol01:83:5:5	rekey	兩	0.9997
vol01:83:5:5	vol01:83:5:6	rekey	部	0.9995
vol01:83:5:6	vol01:83:5:7	rekey	分	0.9995
vol01:83:5:7	vol01:83:5:8	rekey	儲	0.9997
vol01:83:5:8	vol01:83:5:9	rekey	合	0.9995
vol01:83:6:9	vol01:83:6:10	rekey	以	0.9996
vol01:83:6:10	vol01:83:6:11	rekey	經	0.9993
vol01:83:6:11	vol01:83:6:12	rekey	營	0.9992
vol01:83:6:13	vol01:83:6:14	rekey	逾	0.9993
vol01:83:6:14	vol01:83:6:15	rekey	數	0.9993
vol01:83:6:15	vol01:83:6:16	rekey	載	0.9995
vol01:83:6:16	vol01:83:6:17	rekey	香	0.9996
vol01:83:6:17	vol01:83:6:18	rekey	薰	0.9991
vol01:83:6:18	vol01:83:6:19	rekey	蘭	0.9991
vol01:83:6:19	vol01:83:6:20	rekey	櫝	0.9993
vol01:83:6:20	vol01:83:6:21	rekey	方	0.9996
vol01:83:6:2	vol01:83:6:3	rekey	實	0.9993
vol01:83:6:3	vol01:83:6:4	rekey	括	0.9995
vol01:83:6:4	vol01:83:6:5	rekey	羣	0.9994
vol01:83:6:5	vol01:83:6:6	rekey	言	0.9993
vol01:83:6:6	vol01:83:6:7	rekey	合	0.9996
vol01:83:6:7	vol01:83:6:8	rekey	衆	0.9996
vol01:83:6:8	vol01:83:6:9	rekey	手	0.9993
vol01:83:7:9	vol01:83:7:10	rekey	雲	0.9993
vol01:83:7:10	vol01:83:7:11	rekey	楣	0.9993
vol01:83:7:12	vol01:83:7:13	rekey	先	0.9995
vol01:83:7:13	vol01:83:7:14	rekey	成	0.9997
vol01:83:7:14	vol01:83:7:15	rekey	以	0.9998
vol01:83:7:15	vol01:83:7:16	rekey	有	0.9995
vol01:83:7:16	vol01:83:7:17	rekey	待	0.9997
vol01:83:7:17	vol01:83:7:18	rekey	文	0.9997
vol01:83:7:18	vol01:83:7:19	rekey	河	0.9997
vol01:83:7:19	vol01:83:7:20	rekey	疏	0.9993
vol01:83:7:20	vol01:83:7:21	rekey	瀹	0.9997
vol01:83:7:2	vol01:83:7:3	rekey	粗	0.9996
vol01:83:7:3	vol01:83:7:4	rekey	就	0.9996
vol01:83:7:4	vol01:83:7:5	rekey	而	0.9994
vol01:83:7:5	vol01:83:7:6	rekey	未	0.9996
vol01:83:7:6	vol01:83:7:7	rekey	終	0.9995
vol01:83:7:7	vol01:83:7:8	rekey	閣	0.9992
vol01:83:7:8	vol01:83:7:9	rekey	聳	0.9991
vol01:83:8:9	vol01:83:8:10	rekey	海	0.9993
vol01:83:8:10	vol01:83:8:11	rekey	朝	0.9992
vol01:83:8:11	vol01:83:8:12	rekey	宗	0.9996
vol01:83:8:13	vol01:83:8:14	rekey	乃	0.9995
vol01:83:8:15	vol01:83:8:16	rekey	增	0.9993
vol01:83:8:16	vol01:83:8:17	rekey	以	0.9997
vol01:83:8:17	vol01:83:8:18	rekey	四	0.9996
vol01:83:8:18	vol01:83:8:19	rekey	望	0.9996
vol01:83:8:19	vol01:83:8:20	rekey	洋	0.9996
vol01:83:8:20	vol01:83:8:21	rekey	無	0.9997
vol01:83:8:2	vol01:83:8:3	rekey	初	0.9998
vol01:83:8:3	vol01:83:8:4	rekey	如	0.9995
vol01:83:8:4	vol01:83:8:5	rekey	江	0.9996
vol01:83:8:5	vol01:83:8:6	rekey	别	0.9996
vol01:83:8:6	vol01:83:8:7	rekey	爲	0.9997
vol01:83:8:7	vol01:83:8:8	rekey	三	0.9995
vol01:83:8:8	vol01:83:8:9	rekey	筆	0.9996
vol01:83:9:9	vol01:83:9:10	rekey	登	0.9995
vol01:83:9:10	vol01:83:9:11	rekey	岸	0.9994
vol01:83:9:11	vol01:83:9:12	rekey	有	0.9996
vol01:83:9:12	vol01:83:9:13	rekey	期	0.9996
vol01:83:9:13	vol01:83:9:14	rekey	幸	0.9998
vol01:83:9:14	vol01:83:9:15	rekey	觀	0.9994
vol01:83:9:15	vol01:83:9:16	rekey	成	0.9996
vol01:83:9:16	vol01:83:9:17	rekey	之	0.9997
vol01:83:9:17	vol01:83:9:18	rekey	可	0.9997
vol01:83:9:18	vol01:83:9:19	rekey	冀	0.9988
vol01:83:9:19	vol01:83:9:20	rekey	較	0.9993
vol01:83:9:20	vol01:83:9:21	rekey	刪	0.9997
vol01:83:9:2	vol01:83:9:3	rekey	際	0.9997
vol01:83:9:3	vol01:83:9:4	rekey	慮	0.9995
vol01:83:9:4	vol01:83:9:5	rekey	創	0.9998
vol01:83:9:5	vol01:83:9:6	rekey	始	0.9994
vol01:83:9:6	vol01:83:9:7	rekey	之	0.9998
vol01:83:9:7	vol01:83:9:8	rekey	爲	0.9996
vol01:83:9:8	vol01:83:9:9	rekey	難	0.9996
vol01:84:1:9	vol01:84:1:10	rekey	年	0.9996
vol01:84:1:10	vol01:84:1:11	rekey	勒	0.9998
vol01:84:1:11	vol01:84:1:12	rekey	總	0.999
vol01:84:1:13	vol01:84:1:14	rekey	之	0.9998
vol01:84:1:14	vol01:84:1:15	rekey	鴻	0.9996
vol01:84:1:15	vol01:84:1:16	rekey	裁	0.9995
vol01:84:1:17	vol01:84:1:18	rekey	盈	0.9994
vol01:84:1:18	vol01:84:1:19	rekey	一	1.0
vol01:84:1:19	vol01:84:1:20	rekey	部	0.9996
vol01:84:1:20	vol01:84:1:21	rekey	插	0.9995
vol01:84:1:2	vol01:84:1:3	rekey	繁	0.9994
vol01:84:1:3	vol01:84:1:4	rekey	之	0.9999
vol01:84:1:4	vol01:84:1:5	rekey	别	0.9996
vol01:84:1:5	vol01:84:1:6	rekey	帙	0.9993
vol01:84:1:6	vol01:84:1:7	rekey	又	0.9997
vol01:84:1:7	vol01:84:1:8	rekey	閱	0.9995
vol01:84:1:8	vol01:84:1:9	rekey	兩	0.9996
vol01:84:2:9	vol01:84:2:10	rekey	乙	0.9999
vol01:84:2:10	vol01:84:2:11	rekey	丙	0.9995
vol01:84:2:11	vol01:84:2:12	rekey	丁	0.9997
vol01:84:2:12	vol01:84:2:13	rekey	列	0.9996
vol01:84:2:13	vol01:84:2:14	rekey	架	0.9996
vol01:84:2:14	vol01:84:2:15	rekey	臚	0.9995
vol01:84:2:15	vol01:84:2:16	rekey	函	0.9996
vol01:84:2:16	vol01:84:2:17	rekey	色	0.9998
vol01:84:2:17	vol01:84:2:18	rekey	别	0.9997
vol01:84:2:18	vol01:84:2:19	rekey	其	0.9997
vol01:84:2:19	vol01:84:2:20	rekey	赤	0.9995
vol01:84:2:20	vol01:84:2:21	rekey	青	0.9994
vol01:84:2:3	vol01:84:2:4	rekey	分	0.9996
vol01:84:2:4	vol01:84:2:5	rekey	帙	0.9995
vol01:84:2:5	vol01:84:2:6	rekey	次	0.9997
vol01:84:2:6	vol01:84:2:7	rekey	按	0.9997
vol01:84:2:7	vol01:84:2:8	rekey	乎	0.9996
vol01:84:2:8	vol01:84:2:9	rekey	甲	0.9997
vol01:84:3:9	vol01:84:3:10	rekey	實	0.9994
vol01:84:3:10	vol01:84:3:11	rekey	徵	0.9997
vol01:84:3:11	vol01:84:3:12	rekey	而	0.9996
vol01:84:3:13	vol01:84:3:14	rekey	虛	0.9996
vol01:84:3:14	vol01:84:3:15	rekey	談	0.9992
vol01:84:3:15	vol01:84:3:16	rekey	史	0.9997
vol01:84:3:16	vol01:84:3:17	rekey	繫	0.9994
vol01:84:3:17	vol01:84:3:18	rekey	人	0.9997
vol01:84:3:18	vol01:84:3:19	rekey	心	0.9997
vol01:84:3:19	vol01:84:3:20	rekey	削	0.9995
vol01:84:3:20	vol01:84:3:21	rekey	誣	0.9995
vol01:84:3:2	vol01:84:3:3	rekey	白	0.9997
vol01:84:3:3	vol01:84:3:4	rekey	黑	0.9993
vol01:84:3:4	vol01:84:3:5	rekey	經	0.9994
vol01:84:3:5	vol01:84:3:6	rekey	崇	0.9996
vol01:84:3:6	vol01:84:3:7	rekey	世	0.9994
vol01:84:3:7	vol01:84:3:8	rekey	教	0.9992
vol01:84:3:8	vol01:84:3:9	rekey	貴	0.9967
vol01:84:4:9	vol01:84:4:10	rekey	子	0.9996
vol01:84:4:10	vol01:84:4:11	rekey	百	0.9996
vol01:84:4:11	vol01:84:4:12	rekey	家	0.9995
vol01:84:4:12	vol01:84:4:13	rekey	之	0.9996
vol01:84:4:13	vol01:84:4:14	rekey	粹	0.9992
vol01:84:4:14	vol01:84:4:15	rekey	博	0.9996
vol01:84:4:15	vol01:84:4:16	rekey	收	0.9992
vol01:84:4:16	vol01:84:4:17	rekey	而	0.9996
vol01:84:4:17	vol01:84:4:18	rekey	不	0.9997
vol01:84:4:18	vol01:84:4:19	rekey	悖	0.9996
vol01:84:4:19	vol01:84:4:20	rekey	聖	0.9989
vol01:84:4:20	vol01:84:4:21	rekey	賢	0.9995
vol01:84:4:2	vol01:84:4:3	rekey	詞	0.9994
vol01:84:4:3	vol01:84:4:4	rekey	而	0.9996
vol01:84:4:4	vol01:84:4:5	rekey	存	0.9996
vol01:84:4:5	vol01:84:4:6	rekey	公	0.9996
vol01:84:4:6	vol01:84:4:7	rekey	論	0.9995
vol01:84:4:7	vol01:84:4:8	rekey	選	0.9996
vol01:84:4:8	vol01:84:4:9	rekey	諸	0.9996
vol01:84:5:9	vol01:84:5:10	rekey	嚴	0.9994
vol01:84:5:10	vol01:84:5:11	rekey	汰	0.9995
vol01:84:5:11	vol01:84:5:12	rekey	而	0.9995
vol01:84:5:14	vol01:84:5:15	rekey	門	0.9996
vol01:84:5:15	vol01:84:5:16	rekey	戸	0.9996
vol01:84:5:16	vol01:84:5:17	rekey	上	0.9998
vol01:84:5:17	vol01:84:5:18	rekey	沿	0.9976
vol01:84:5:18	vol01:84:5:19	rekey	虞	0.9989
vol01:84:5:19	vol01:84:5:20	rekey	夏	0.9998
vol01:84:5:20	vol01:84:5:21	rekey	咸	0.9994
vol01:84:5:2	vol01:84:5:3	rekey	懲	0.9996
vol01:84:5:3	vol01:84:5:4	rekey	十	0.9998
vol01:84:5:4	vol01:84:5:5	rekey	人	0.9996
vol01:84:5:5	vol01:84:5:6	rekey	九	0.9996
vol01:84:5:6	vol01:84:5:7	rekey	集	0.9996
vol01:84:5:7	vol01:84:5:8	rekey	之	0.9997
vol01:84:5:8	vol01:84:5:9	rekey	非	0.9996
vol01:84:6:9	vol01:84:6:10	rekey	元	0.9996
vol01:84:6:10	vol01:84:6:11	rekey	明	0.9997
vol01:84:6:11	vol01:84:6:12	rekey	各	0.9996
vol01:84:6:12	vol01:84:6:13	rekey	披	0.9998
vol01:84:6:13	vol01:84:6:14	rekey	沙	0.9995
vol01:84:6:14	vol01:84:6:15	rekey	而	0.9995
vol01:84:6:15	vol01:84:6:16	rekey	見	0.9996
vol01:84:6:16	vol01:84:6:17	rekey	寶	0.9995
vol01:84:6:17	vol01:84:6:18	rekey	六	0.9995
vol01:84:6:18	vol01:84:6:19	rekey	千	0.9999
vol01:84:6:19	vol01:84:6:20	rekey	篋	0.9996
vol01:84:6:20	vol01:84:6:21	rekey	璋	0.9961
vol01:84:6:2	vol01:84:6:3	rekey	挹	0.9994
vol01:84:6:3	vol01:84:6:4	rekey	海	0.9997
vol01:84:6:4	vol01:84:6:5	rekey	以	0.9998
vol01:84:6:5	vol01:84:6:6	rekey	求	0.9996
vol01:84:6:6	vol01:84:6:7	rekey	珠	0.9995
vol01:84:6:7	vol01:84:6:8	rekey	下	0.9996
vol01:84:6:8	vol01:84:6:9	rekey	采	0.9999
vol01:84:7:9	vol01:84:7:10	rekey	二	0.9994
vol01:84:7:10	vol01:84:7:11	rekey	百	0.9992
vol01:84:7:11	vol01:84:7:12	rekey	卷	0.9996
vol01:84:7:12	vol01:84:7:13	rekey	部	0.9994
vol01:84:7:13	vol01:84:7:14	rekey	次	0.9989
vol01:84:7:14	vol01:84:7:15	rekey	州	0.9995
vol01:84:7:15	vol01:84:7:16	rekey	居	0.9993
vol01:84:7:16	vol01:84:7:17	rekey	崇	0.9991
vol01:84:7:17	vol01:84:7:18	rekey	文	0.9995
vol01:84:7:18	vol01:84:7:19	rekey	列	0.9997
vol01:84:7:19	vol01:84:7:20	rekey	目	0.9996
vol01:84:7:20	vol01:84:7:21	rekey	釋	0.9998
vol01:84:7:2	vol01:84:7:3	rekey	分	0.9996
vol01:84:7:3	vol01:84:7:4	rekey	圭	0.9997
vol01:84:7:4	vol01:84:7:5	rekey	合	0.9994
